wgs_id	reference	country	blaTEM
AUNG1817	Williamson2019	Australia	0
AUNG1818	Williamson2019	Australia	0
AUNG1819	Williamson2019	Australia	0
AUNG181	Williamson2019	Australia	0
AUNG1821	Williamson2019	Australia	0
AUNG1822	Williamson2019	Australia	0
AUNG1823	Williamson2019	Australia	0
AUNG1824	Williamson2019	Australia	0
AUNG1825	Williamson2019	Australia	0
AUNG1827	Williamson2019	Australia	0
AUNG1828	Williamson2019	Australia	0
AUNG1829	Williamson2019	Australia	0
AUNG182	Williamson2019	Australia	0
AUNG1830	Williamson2019	Australia	0
AUNG1831	Williamson2019	Australia	0
AUNG1832	Williamson2019	Australia	0
AUNG1833	Williamson2019	Australia	0
AUNG1834	Williamson2019	Australia	0
AUNG1835	Williamson2019	Australia	0
AUNG1836	Williamson2019	Australia	0
AUNG1837	Williamson2019	Australia	0
AUNG1838	Williamson2019	Australia	0
AUNG1839	Williamson2019	Australia	0
AUNG1840	Williamson2019	Australia	0
AUNG1841	Williamson2019	Australia	0
AUNG1842	Williamson2019	Australia	0
AUNG1843	Williamson2019	Australia	0
AUNG1845	Williamson2019	Australia	0
AUNG1846	Williamson2019	Australia	0
AUNG1848	Williamson2019	Australia	0
AUNG1849	Williamson2019	Australia	0
AUNG184	Williamson2019	Australia	1
AUNG1850	Williamson2019	Australia	0
AUNG1851	Williamson2019	Australia	0
AUNG1852	Williamson2019	Australia	0
AUNG1853	Williamson2019	Australia	0
AUNG1854	Williamson2019	Australia	0
AUNG1855	Williamson2019	Australia	0
AUNG1856	Williamson2019	Australia	0
AUNG1857	Williamson2019	Australia	0
AUNG1858	Williamson2019	Australia	0
AUNG1859	Williamson2019	Australia	0
AUNG185	Williamson2019	Australia	0
AUNG1860	Williamson2019	Australia	0
AUNG1861	Williamson2019	Australia	0
AUNG1862	Williamson2019	Australia	0
AUNG1863	Williamson2019	Australia	0
AUNG1864	Williamson2019	Australia	0
AUNG1866	Williamson2019	Australia	0
AUNG1867	Williamson2019	Australia	0
AUNG1868	Williamson2019	Australia	0
AUNG1869	Williamson2019	Australia	0
AUNG186	Williamson2019	Australia	0
AUNG1870	Williamson2019	Australia	0
AUNG1871	Williamson2019	Australia	0
AUNG1872	Williamson2019	Australia	0
AUNG1873	Williamson2019	Australia	0
AUNG1874	Williamson2019	Australia	0
AUNG1875	Williamson2019	Australia	0
AUNG1876	Williamson2019	Australia	0
AUNG1878	Williamson2019	Australia	0
AUNG187	Williamson2019	Australia	0
AUNG1880	Williamson2019	Australia	0
AUNG1883	Williamson2019	Australia	0
AUNG1884	Williamson2019	Australia	0
AUNG1885	Williamson2019	Australia	1
AUNG1886	Williamson2019	Australia	0
AUNG1888	Williamson2019	Australia	0
AUNG1889	Williamson2019	Australia	0
AUNG188	Williamson2019	Australia	0
AUNG1890	Williamson2019	Australia	0
AUNG1893	Williamson2019	Australia	0
AUNG1894	Williamson2019	Australia	0
AUNG1895	Williamson2019	Australia	0
AUNG1896	Williamson2019	Australia	0
AUNG1897	Williamson2019	Australia	0
AUNG1898	Williamson2019	Australia	0
AUNG18	Williamson2019	Australia	0
AUNG1901	Williamson2019	Australia	0
AUNG1902	Williamson2019	Australia	0
AUNG1903	Williamson2019	Australia	0
AUNG1904	Williamson2019	Australia	0
AUNG1905	Williamson2019	Australia	0
AUNG1906	Williamson2019	Australia	0
AUNG1907	Williamson2019	Australia	0
AUNG1908	Williamson2019	Australia	0
AUNG1909	Williamson2019	Australia	0
AUNG190	Williamson2019	Australia	0
AUNG1910	Williamson2019	Australia	0
AUNG1911	Williamson2019	Australia	0
AUNG1912	Williamson2019	Australia	0
AUNG1913	Williamson2019	Australia	0
AUNG1915	Williamson2019	Australia	0
AUNG1916	Williamson2019	Australia	0
AUNG1917	Williamson2019	Australia	0
AUNG1918	Williamson2019	Australia	1
AUNG1919	Williamson2019	Australia	0
AUNG191	Williamson2019	Australia	0
AUNG1920	Williamson2019	Australia	0
AUNG1921	Williamson2019	Australia	1
AUNG1922	Williamson2019	Australia	0
AUNG1923	Williamson2019	Australia	0
AUNG1924	Williamson2019	Australia	0
AUNG1925	Williamson2019	Australia	0
AUNG1927	Williamson2019	Australia	0
AUNG1929	Williamson2019	Australia	0
AUNG192	Williamson2019	Australia	0
AUNG1930	Williamson2019	Australia	0
AUNG1932	Williamson2019	Australia	1
AUNG1933	Williamson2019	Australia	0
AUNG1934	Williamson2019	Australia	0
AUNG1935	Williamson2019	Australia	0
AUNG1936	Williamson2019	Australia	0
AUNG1938	Williamson2019	Australia	0
AUNG1939	Williamson2019	Australia	0
AUNG1941	Williamson2019	Australia	0
AUNG1942	Williamson2019	Australia	0
AUNG1943	Williamson2019	Australia	0
AUNG1944	Williamson2019	Australia	0
AUNG1945	Williamson2019	Australia	0
AUNG1947	Williamson2019	Australia	0
AUNG1948	Williamson2019	Australia	0
AUNG1949	Williamson2019	Australia	0
AUNG1950	Williamson2019	Australia	0
AUNG1951	Williamson2019	Australia	0
AUNG1952	Williamson2019	Australia	0
AUNG1953	Williamson2019	Australia	0
AUNG1954	Williamson2019	Australia	0
AUNG1955	Williamson2019	Australia	1
AUNG1956	Williamson2019	Australia	0
AUNG1957	Williamson2019	Australia	0
AUNG1958	Williamson2019	Australia	0
AUNG1959	Williamson2019	Australia	0
AUNG195	Williamson2019	Australia	0
AUNG1960	Williamson2019	Australia	0
AUNG1961	Williamson2019	Australia	0
AUNG1962	Williamson2019	Australia	0
AUNG1965	Williamson2019	Australia	0
AUNG1967	Williamson2019	Australia	0
AUNG1968	Williamson2019	Australia	0
AUNG1969	Williamson2019	Australia	0
AUNG196	Williamson2019	Australia	0
AUNG1970	Williamson2019	Australia	0
AUNG1971	Williamson2019	Australia	0
AUNG1974	Williamson2019	Australia	0
AUNG1975	Williamson2019	Australia	0
AUNG1976	Williamson2019	Australia	0
AUNG1977	Williamson2019	Australia	0
AUNG1978	Williamson2019	Australia	0
AUNG1979	Williamson2019	Australia	0
AUNG1980	Williamson2019	Australia	1
AUNG1981	Williamson2019	Australia	0
AUNG1982	Williamson2019	Australia	0
AUNG1983	Williamson2019	Australia	0
AUNG1984	Williamson2019	Australia	0
AUNG1985	Williamson2019	Australia	0
AUNG1986	Williamson2019	Australia	0
AUNG1987	Williamson2019	Australia	0
AUNG1988	Williamson2019	Australia	0
AUNG1989	Williamson2019	Australia	0
AUNG198	Williamson2019	Australia	0
AUNG1990	Williamson2019	Australia	0
AUNG1991	Williamson2019	Australia	0
AUNG1992	Williamson2019	Australia	0
AUNG1993	Williamson2019	Australia	0
AUNG1994	Williamson2019	Australia	0
AUNG1995	Williamson2019	Australia	0
AUNG1996	Williamson2019	Australia	0
AUNG1998	Williamson2019	Australia	0
AUNG1999	Williamson2019	Australia	0
AUNG199	Williamson2019	Australia	0
AUNG2000	Williamson2019	Australia	1
AUNG2001	Williamson2019	Australia	0
AUNG2002	Williamson2019	Australia	0
AUNG2004	Williamson2019	Australia	0
AUNG2005	Williamson2019	Australia	0
AUNG2006	Williamson2019	Australia	0
AUNG2008	Williamson2019	Australia	0
AUNG2009	Williamson2019	Australia	0
AUNG2010	Williamson2019	Australia	0
AUNG2011	Williamson2019	Australia	1
AUNG2012	Williamson2019	Australia	0
AUNG2014	Williamson2019	Australia	0
AUNG2015	Williamson2019	Australia	0
AUNG2016	Williamson2019	Australia	0
AUNG2017	Williamson2019	Australia	0
AUNG2018	Williamson2019	Australia	1
AUNG2019	Williamson2019	Australia	0
AUNG201	Williamson2019	Australia	0
AUNG2020	Williamson2019	Australia	0
AUNG2021	Williamson2019	Australia	0
AUNG2023	Williamson2019	Australia	0
AUNG2024	Williamson2019	Australia	0
AUNG2025	Williamson2019	Australia	0
AUNG2026	Williamson2019	Australia	1
AUNG2027	Williamson2019	Australia	0
AUNG2028	Williamson2019	Australia	0
AUNG2029	Williamson2019	Australia	0
AUNG202	Williamson2019	Australia	0
AUNG2030	Williamson2019	Australia	0
AUNG2031	Williamson2019	Australia	0
AUNG2032	Williamson2019	Australia	0
AUNG2033	Williamson2019	Australia	0
AUNG2034	Williamson2019	Australia	0
AUNG2035	Williamson2019	Australia	0
AUNG2036	Williamson2019	Australia	0
AUNG2038	Williamson2019	Australia	1
AUNG2039	Williamson2019	Australia	0
AUNG2040	Williamson2019	Australia	0
AUNG2041	Williamson2019	Australia	0
AUNG2042	Williamson2019	Australia	0
AUNG2044	Williamson2019	Australia	0
AUNG2045	Williamson2019	Australia	0
AUNG2046	Williamson2019	Australia	1
AUNG2047	Williamson2019	Australia	0
AUNG2048	Williamson2019	Australia	0
AUNG2050	Williamson2019	Australia	0
AUNG2052	Williamson2019	Australia	0
AUNG2053	Williamson2019	Australia	0
AUNG2054	Williamson2019	Australia	0
AUNG2055	Williamson2019	Australia	0
AUNG2056	Williamson2019	Australia	0
AUNG2057	Williamson2019	Australia	0
AUNG2058	Williamson2019	Australia	0
AUNG2059	Williamson2019	Australia	0
AUNG205	Williamson2019	Australia	0
AUNG2060	Williamson2019	Australia	0
AUNG2061	Williamson2019	Australia	0
AUNG2062	Williamson2019	Australia	0
AUNG2063	Williamson2019	Australia	0
AUNG2065	Williamson2019	Australia	0
AUNG2066	Williamson2019	Australia	0
AUNG2067	Williamson2019	Australia	0
AUNG2068	Williamson2019	Australia	0
AUNG2069	Williamson2019	Australia	0
AUNG206	Williamson2019	Australia	0
AUNG2070	Williamson2019	Australia	0
AUNG2071	Williamson2019	Australia	0
AUNG2072	Williamson2019	Australia	0
AUNG2073	Williamson2019	Australia	0
AUNG2074	Williamson2019	Australia	0
AUNG2075	Williamson2019	Australia	0
AUNG2076	Williamson2019	Australia	0
AUNG2077	Williamson2019	Australia	0
AUNG2078	Williamson2019	Australia	0
AUNG2079	Williamson2019	Australia	0
AUNG2081	Williamson2019	Australia	0
AUNG2082	Williamson2019	Australia	0
AUNG2083	Williamson2019	Australia	0
AUNG2084	Williamson2019	Australia	0
AUNG2085	Williamson2019	Australia	0
AUNG2086	Williamson2019	Australia	0
AUNG2087	Williamson2019	Australia	0
AUNG2088	Williamson2019	Australia	0
AUNG2089	Williamson2019	Australia	0
AUNG2090	Williamson2019	Australia	0
AUNG2091	Williamson2019	Australia	0
AUNG2092	Williamson2019	Australia	0
AUNG2093	Williamson2019	Australia	0
AUNG2094	Williamson2019	Australia	0
AUNG2095	Williamson2019	Australia	1
AUNG2096	Williamson2019	Australia	0
AUNG2097	Williamson2019	Australia	0
AUNG2098	Williamson2019	Australia	0
AUNG2099	Williamson2019	Australia	0
AUNG209	Williamson2019	Australia	0
AUNG20	Williamson2019	Australia	0
AUNG2100	Williamson2019	Australia	0
AUNG2101	Williamson2019	Australia	0
AUNG2102	Williamson2019	Australia	0
AUNG2103	Williamson2019	Australia	0
AUNG2104	Williamson2019	Australia	0
AUNG2105	Williamson2019	Australia	0
AUNG2106	Williamson2019	Australia	0
AUNG2109	Williamson2019	Australia	0
AUNG210	Williamson2019	Australia	0
AUNG2110	Williamson2019	Australia	0
AUNG2111	Williamson2019	Australia	0
AUNG2112	Williamson2019	Australia	0
AUNG2113	Williamson2019	Australia	0
AUNG2114	Williamson2019	Australia	0
AUNG2115	Williamson2019	Australia	0
AUNG2116	Williamson2019	Australia	0
AUNG2117	Williamson2019	Australia	0
AUNG2118	Williamson2019	Australia	0
AUNG2119	Williamson2019	Australia	0
AUNG211	Williamson2019	Australia	0
AUNG2120	Williamson2019	Australia	0
AUNG2121	Williamson2019	Australia	0
AUNG2122	Williamson2019	Australia	0
AUNG2123	Williamson2019	Australia	0
AUNG2124	Williamson2019	Australia	0
AUNG2125	Williamson2019	Australia	0
AUNG2126	Williamson2019	Australia	0
AUNG2127	Williamson2019	Australia	0
AUNG2128	Williamson2019	Australia	0
AUNG2129	Williamson2019	Australia	0
AUNG212	Williamson2019	Australia	0
AUNG2131	Williamson2019	Australia	0
AUNG2132	Williamson2019	Australia	0
AUNG2133	Williamson2019	Australia	0
AUNG2136	Williamson2019	Australia	0
AUNG2137	Williamson2019	Australia	0
AUNG2139	Williamson2019	Australia	0
AUNG213	Williamson2019	Australia	0
AUNG2141	Williamson2019	Australia	0
AUNG2142	Williamson2019	Australia	0
AUNG2143	Williamson2019	Australia	0
AUNG2145	Williamson2019	Australia	0
AUNG2146	Williamson2019	Australia	0
AUNG2147	Williamson2019	Australia	0
AUNG2148	Williamson2019	Australia	0
AUNG2149	Williamson2019	Australia	0
AUNG214	Williamson2019	Australia	0
AUNG2150	Williamson2019	Australia	0
AUNG2151	Williamson2019	Australia	0
AUNG2152	Williamson2019	Australia	0
AUNG2153	Williamson2019	Australia	0
AUNG2154	Williamson2019	Australia	0
AUNG2155	Williamson2019	Australia	0
AUNG2157	Williamson2019	Australia	0
AUNG2159	Williamson2019	Australia	0
AUNG2160	Williamson2019	Australia	0
AUNG2161	Williamson2019	Australia	0
AUNG2162	Williamson2019	Australia	0
AUNG2163	Williamson2019	Australia	0
AUNG2164	Williamson2019	Australia	0
AUNG2165	Williamson2019	Australia	0
AUNG2166	Williamson2019	Australia	0
AUNG2167	Williamson2019	Australia	0
AUNG2168	Williamson2019	Australia	0
AUNG2169	Williamson2019	Australia	0
AUNG216	Williamson2019	Australia	0
AUNG2171	Williamson2019	Australia	0
AUNG2172	Williamson2019	Australia	0
AUNG2174	Williamson2019	Australia	0
AUNG2175	Williamson2019	Australia	0
AUNG2176	Williamson2019	Australia	0
AUNG2177	Williamson2019	Australia	0
AUNG2178	Williamson2019	Australia	0
AUNG2179	Williamson2019	Australia	0
AUNG217	Williamson2019	Australia	0
AUNG2180	Williamson2019	Australia	0
AUNG2181	Williamson2019	Australia	0
AUNG2183	Williamson2019	Australia	0
AUNG2184	Williamson2019	Australia	0
AUNG2185	Williamson2019	Australia	0
AUNG2186	Williamson2019	Australia	0
AUNG219	Williamson2019	Australia	0
AUNG220	Williamson2019	Australia	0
AUNG222	Williamson2019	Australia	1
AUNG223	Williamson2019	Australia	0
AUNG224	Williamson2019	Australia	0
AUNG225	Williamson2019	Australia	0
AUNG226	Williamson2019	Australia	0
AUNG227	Williamson2019	Australia	0
AUNG228	Williamson2019	Australia	0
AUNG229	Williamson2019	Australia	0
AUNG230	Williamson2019	Australia	0
AUNG231	Williamson2019	Australia	0
AUNG234	Williamson2019	Australia	0
AUNG236	Williamson2019	Australia	0
AUNG239	Williamson2019	Australia	0
AUNG23	Williamson2019	Australia	0
AUNG240	Williamson2019	Australia	0
AUNG241	Williamson2019	Australia	0
AUNG242	Williamson2019	Australia	0
AUNG243	Williamson2019	Australia	0
AUNG245	Williamson2019	Australia	0
AUNG246	Williamson2019	Australia	0
AUNG247	Williamson2019	Australia	0
AUNG249	Williamson2019	Australia	0
AUNG250	Williamson2019	Australia	0
AUNG251	Williamson2019	Australia	0
AUNG253	Williamson2019	Australia	0
AUNG256	Williamson2019	Australia	0
AUNG257	Williamson2019	Australia	0
AUNG258	Williamson2019	Australia	0
AUNG259	Williamson2019	Australia	0
AUNG260	Williamson2019	Australia	0
AUNG261	Williamson2019	Australia	0
AUNG262	Williamson2019	Australia	0
AUNG263	Williamson2019	Australia	0
AUNG264	Williamson2019	Australia	0
AUNG265	Williamson2019	Australia	1
AUNG266	Williamson2019	Australia	0
AUNG267	Williamson2019	Australia	0
AUNG269	Williamson2019	Australia	0
AUNG26	Williamson2019	Australia	0
AUNG270	Williamson2019	Australia	0
AUNG271	Williamson2019	Australia	0
AUNG272	Williamson2019	Australia	0
AUNG273	Williamson2019	Australia	0
AUNG274	Williamson2019	Australia	0
AUNG275	Williamson2019	Australia	0
AUNG277	Williamson2019	Australia	0
AUNG27	Williamson2019	Australia	0
AUNG280	Williamson2019	Australia	0
AUNG281	Williamson2019	Australia	0
AUNG282	Williamson2019	Australia	0
AUNG283	Williamson2019	Australia	1
AUNG285	Williamson2019	Australia	0
AUNG287	Williamson2019	Australia	0
AUNG288	Williamson2019	Australia	0
AUNG289	Williamson2019	Australia	0
AUNG28	Williamson2019	Australia	0
AUNG290	Williamson2019	Australia	0
AUNG292	Williamson2019	Australia	0
AUNG293	Williamson2019	Australia	0
AUNG294	Williamson2019	Australia	0
AUNG295	Williamson2019	Australia	0
AUNG297	Williamson2019	Australia	0
AUNG299	Williamson2019	Australia	0
AUNG300	Williamson2019	Australia	0
AUNG301	Williamson2019	Australia	0
AUNG302	Williamson2019	Australia	0
AUNG303	Williamson2019	Australia	0
AUNG304	Williamson2019	Australia	0
AUNG305	Williamson2019	Australia	0
AUNG308	Williamson2019	Australia	0
AUNG309	Williamson2019	Australia	0
AUNG30	Williamson2019	Australia	0
AUNG310	Williamson2019	Australia	0
AUNG311	Williamson2019	Australia	0
AUNG314	Williamson2019	Australia	0
AUNG315	Williamson2019	Australia	0
AUNG316	Williamson2019	Australia	0
AUNG317	Williamson2019	Australia	0
AUNG318	Williamson2019	Australia	0
AUNG31	Williamson2019	Australia	0
AUNG323	Williamson2019	Australia	0
AUNG324	Williamson2019	Australia	0
AUNG326	Williamson2019	Australia	0
AUNG327	Williamson2019	Australia	0
AUNG328	Williamson2019	Australia	0
AUNG329	Williamson2019	Australia	0
AUNG32	Williamson2019	Australia	0
AUNG330	Williamson2019	Australia	0
AUNG333	Williamson2019	Australia	0
AUNG334	Williamson2019	Australia	0
AUNG337	Williamson2019	Australia	0
AUNG339	Williamson2019	Australia	0
AUNG33	Williamson2019	Australia	0
AUNG341	Williamson2019	Australia	0
AUNG343	Williamson2019	Australia	0
AUNG345	Williamson2019	Australia	0
AUNG347	Williamson2019	Australia	0
AUNG348	Williamson2019	Australia	0
AUNG34	Williamson2019	Australia	0
AUNG350	Williamson2019	Australia	0
AUNG351	Williamson2019	Australia	0
AUNG352	Williamson2019	Australia	0
AUNG353	Williamson2019	Australia	0
AUNG355	Williamson2019	Australia	0
AUNG357	Williamson2019	Australia	0
AUNG359	Williamson2019	Australia	0
AUNG360	Williamson2019	Australia	0
AUNG361	Williamson2019	Australia	0
AUNG362	Williamson2019	Australia	0
AUNG363	Williamson2019	Australia	0
AUNG366	Williamson2019	Australia	0
AUNG369	Williamson2019	Australia	0
AUNG36	Williamson2019	Australia	0
AUNG370	Williamson2019	Australia	0
AUNG371	Williamson2019	Australia	0
AUNG372	Williamson2019	Australia	0
AUNG373	Williamson2019	Australia	0
AUNG374	Williamson2019	Australia	0
AUNG375	Williamson2019	Australia	0
AUNG378	Williamson2019	Australia	0
AUNG37	Williamson2019	Australia	0
AUNG380	Williamson2019	Australia	0
AUNG381	Williamson2019	Australia	0
AUNG382	Williamson2019	Australia	0
AUNG384	Williamson2019	Australia	0
AUNG385	Williamson2019	Australia	0
AUNG386	Williamson2019	Australia	0
AUNG387	Williamson2019	Australia	0
AUNG389	Williamson2019	Australia	0
AUNG390	Williamson2019	Australia	0
AUNG391	Williamson2019	Australia	0
AUNG392	Williamson2019	Australia	0
AUNG395	Williamson2019	Australia	1
AUNG396	Williamson2019	Australia	0
AUNG397	Williamson2019	Australia	0
AUNG398	Williamson2019	Australia	0
AUNG399	Williamson2019	Australia	0
AUNG39	Williamson2019	Australia	0
AUNG401	Williamson2019	Australia	0
AUNG402	Williamson2019	Australia	0
AUNG403	Williamson2019	Australia	0
AUNG404	Williamson2019	Australia	0
AUNG405	Williamson2019	Australia	0
AUNG406	Williamson2019	Australia	0
AUNG407	Williamson2019	Australia	0
AUNG408	Williamson2019	Australia	0
AUNG409	Williamson2019	Australia	0
AUNG411	Williamson2019	Australia	0
AUNG413	Williamson2019	Australia	0
AUNG414	Williamson2019	Australia	0
AUNG415	Williamson2019	Australia	0
AUNG416	Williamson2019	Australia	0
AUNG417	Williamson2019	Australia	0
AUNG418	Williamson2019	Australia	0
AUNG419	Williamson2019	Australia	0
AUNG41	Williamson2019	Australia	0
AUNG420	Williamson2019	Australia	0
AUNG422	Williamson2019	Australia	0
AUNG423	Williamson2019	Australia	0
AUNG424	Williamson2019	Australia	0
AUNG426	Williamson2019	Australia	0
AUNG427	Williamson2019	Australia	0
AUNG429	Williamson2019	Australia	0
AUNG42	Williamson2019	Australia	0
AUNG430	Williamson2019	Australia	0
AUNG431	Williamson2019	Australia	0
AUNG433	Williamson2019	Australia	0
AUNG434	Williamson2019	Australia	0
AUNG435	Williamson2019	Australia	0
AUNG437	Williamson2019	Australia	0
AUNG438	Williamson2019	Australia	0
AUNG439	Williamson2019	Australia	0
AUNG43	Williamson2019	Australia	0
AUNG440	Williamson2019	Australia	0
AUNG441	Williamson2019	Australia	0
AUNG442	Williamson2019	Australia	0
AUNG443	Williamson2019	Australia	0
AUNG444	Williamson2019	Australia	0
AUNG445	Williamson2019	Australia	0
AUNG446	Williamson2019	Australia	0
AUNG447	Williamson2019	Australia	0
AUNG448	Williamson2019	Australia	0
AUNG449	Williamson2019	Australia	0
AUNG44	Williamson2019	Australia	0
AUNG450	Williamson2019	Australia	1
AUNG451	Williamson2019	Australia	0
AUNG453	Williamson2019	Australia	0
AUNG454	Williamson2019	Australia	0
AUNG455	Williamson2019	Australia	0
AUNG456	Williamson2019	Australia	0
AUNG457	Williamson2019	Australia	0
AUNG458	Williamson2019	Australia	0
AUNG459	Williamson2019	Australia	0
AUNG460	Williamson2019	Australia	0
AUNG461	Williamson2019	Australia	0
AUNG462	Williamson2019	Australia	0
AUNG463	Williamson2019	Australia	0
AUNG467	Williamson2019	Australia	0
AUNG468	Williamson2019	Australia	0
AUNG469	Williamson2019	Australia	0
AUNG470	Williamson2019	Australia	0
AUNG472	Williamson2019	Australia	0
AUNG473	Williamson2019	Australia	0
AUNG474	Williamson2019	Australia	0
AUNG475	Williamson2019	Australia	0
AUNG476	Williamson2019	Australia	0
AUNG477	Williamson2019	Australia	0
